filename,IPC,FTQ_STALLED_MPKI,UOP_CACHE_HIT_RATE,CRITICAL_HIT_RATE,INSTR_TILL_MISS_RESTEER,EVICT_DEMAND_PERC,EVICT_PREF_NOT_USED_PERC,EVICT_PREF_USED_PERC,L1I_PREFETCH_USEFUL,SWITCH_STALLS_MPKI
srv61.txt,3.06547,4.28996,62.3685,67.6837,44.9936,86.2229,0,13.7772,150848,10.2095
srv617.txt,2.38905,8.88974,67.0906,88.3699,57.7128,81.3202,0,18.6799,226302,10.2905
srv623.txt,2.89818,3.73846,61.8933,72.4467,55.2429,88.9096,0,11.0905,130413,10.0415
srv626.txt,3.10468,3.40024,62.4258,70.0213,53.7718,86.313,0,13.6871,176410,10.3074
srv632.txt,4.26396,3.23604,33.287,68.404,37.3857,86.655,0,13.3451,232105,11.7499
srv634.txt,4.37322,3.36818,32.5514,63.1826,25.9172,86.3709,0,13.6292,210826,11.4963
srv636.txt,4.04908,3.0702,32.5723,64.3437,29.0586,86.1211,0,13.879,215937,11.4957
srv638.txt,3.06489,3.4301,62.0913,69.3391,52.874,86.0776,0,13.9225,165417,10.3179
srv641.txt,3.06245,4.35452,62.2526,68.9401,43.2246,86.1727,0,13.8274,169817,10.3985
srv642.txt,2.97198,3.68964,61.9859,71.2901,53.8632,88.4875,0,11.5126,141184,10.1148
srv662.txt,2.91327,3.71497,62.585,71.9172,58.3404,86.5551,0,13.445,165205,9.98087
srv664.txt,2.873,3.6601,62.5657,72.4931,54.7769,86.7438,0,13.2563,172563,10.355
srv669.txt,2.75248,5.1373,61.7556,68.1805,39.5307,85.564,0,14.4361,193327,10.6815
srv675.txt,3.01273,3.50498,61.8726,69.2071,52.1033,87.0217,0,12.9784,163580,10.3242
srv685.txt,4.59896,2.53657,32.6885,80.2745,24.5244,93.5311,0,6.46895,51400,18.04
srv697.txt,3.0755,3.49894,61.7296,69.2233,51.4824,86.8355,0,13.1646,155901,10.2351
srv7.txt,4.2912,3.26098,33.2077,67.8222,31.169,85.4782,0,14.5219,252695,11.8474
srv702.txt,2.86275,4.81347,60.8153,66.3984,43.5403,85.921,0,14.0791,175441,10.8199
srv704.txt,1.50916,3.12725,70.2634,73.0999,61.227,89.7391,0,10.261,111597,8.50365
srv706.txt,1.45065,3.93942,70.632,71.6561,56.0037,88.3165,0,11.6836,142355,8.74018
srv715.txt,1.47797,4.15988,69.8862,70.0938,84.7801,88.3959,0,11.6042,144066,9.12242
srv72.txt,2.77849,2.4049,70.0871,68.7029,67.387,87.0235,0,12.9766,90092,6.10994
srv727.txt,2.96951,4.58274,62.0155,68.6097,41.4064,86.3334,0,13.6667,165421,10.3122
srv73.txt,1.44795,5.81442,70.5814,77.7142,59.5051,83.4497,0,16.5504,192851,9.27592
srv732.txt,4.23232,3.45132,33.0974,63.2701,26.1266,88.0678,0,11.9323,251047,11.8637
srv742.txt,1.43462,11.0422,75.6697,91.1823,72.3507,82.8269,0,17.1732,184890,8.5518
srv743.txt,1.47345,3.44918,70.3563,71.5475,65.5111,90.5624,0,9.43763,117556,8.65468
srv757.txt,1.60953,15.1598,77.9754,91.5921,70.1853,77.8067,0,22.1934,241358,9.34554
srv76.txt,4.35274,3.41728,32.991,64.7908,28.3565,85.0236,0,14.9765,271164,11.6119
srv760.txt,2.76479,4.01212,62.5297,71.8867,52.6332,87.2606,0,12.7395,155309,10.2722
srv764.txt,2.14393,4.31182,65.4527,69.3339,51.4874,88.0751,0,11.925,143793,9.65612
srv768.txt,2.90434,3.84604,62.176,71.3565,58.8474,87.3443,0,12.6558,150318,9.85882
srv771.txt,2.86733,4.97432,60.9898,68.0334,43.1769,85.9633,0,14.0368,175385,10.8942
srv776.txt,2.76294,2.15312,70.9242,69.0411,81.6353,89.524,0,10.4761,77586,5.97704
srv783.txt,4.07348,3.00722,33.1951,64.0955,25.787,85.9301,0,14.07,254376,11.7197
srv85.txt,2.82667,5.19874,61.4227,66.5669,43.4369,86.1618,0,13.8383,168666,10.7644
